"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"memory-trial","577","2052444","0.0-5.0-4.0-0.53","spark_pilot_2","7313","8","11","Female","","false","","","","","787","./assets/img/canyon/memory/12.jpg","maybe_new","memory","","10","","true","","","","","","","114","3","new",""
"html-keyboard-response","578","2052947","0.0-5.0-4.0-1.53","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","115","","",""
"memory-trial","579","2055020","0.0-5.0-4.0-0.54","spark_pilot_2","7313","8","11","Female","","false","","","","","1069","./assets/img/ocean/memory/3.jpg","definitely_new","memory","","0","","false","","","","","","","116","4","old",""
"html-keyboard-response","580","2055523","0.0-5.0-4.0-1.54","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","117","","",""
"memory-trial","581","2057910","0.0-5.0-4.0-0.55","spark_pilot_2","7313","8","11","Female","","false","","","","","1384","./assets/img/ocean/memory/5.jpg","maybe_new","memory","","0","","false","","","","","","","118","3","old",""
"html-keyboard-response","582","2058413","0.0-5.0-4.0-1.55","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","119","","",""
"memory-trial","583","2060574","0.0-5.0-4.0-0.56","spark_pilot_2","7313","8","11","Female","","false","","","","","1157","./assets/img/canyon/memory/32.jpg","definitely_new","memory","","10","","true","","","","","","","120","4","new",""
"html-keyboard-response","584","2061076","0.0-5.0-4.0-1.56","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","121","","",""
"memory-trial","585","2063458","0.0-5.0-4.0-0.57","spark_pilot_2","7313","8","11","Female","","false","","","","","1377","./assets/img/canyon/memory/9.jpg","maybe_old","memory","","0","","false","","","","","","","122","2","new",""
"html-keyboard-response","586","2063960","0.0-5.0-4.0-1.57","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","123","","",""
"memory-trial","587","2066330","0.0-5.0-4.0-0.58","spark_pilot_2","7313","8","11","Female","","false","","","","","1365","./assets/img/ocean/memory/1.jpg","maybe_old","memory","","0","","false","","","","","","","124","2","new",""
"html-keyboard-response","588","2066833","0.0-5.0-4.0-1.58","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","125","","",""
"memory-trial","589","2069905","0.0-5.0-4.0-0.59","spark_pilot_2","7313","8","11","Female","","false","","","","","2069","./assets/img/ocean/memory/33.jpg","definitely_new","memory","","0","","false","","","","","","","126","4","old",""
"html-keyboard-response","590","2070407","0.0-5.0-4.0-1.59","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","127","","",""
"memory-trial","591","2072439","0.0-5.0-4.0-0.60","spark_pilot_2","7313","8","11","Female","","false","","","","","1026","./assets/img/canyon/memory/18.jpg","definitely_new","memory","","10","","true","","","","","","","128","4","new",""
"html-keyboard-response","592","2072941","0.0-5.0-4.0-1.60","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","129","","",""
"memory-trial","593","2074919","0.0-5.0-4.0-0.61","spark_pilot_2","7313","8","11","Female","","false","","","","","973","./assets/img/canyon/memory/20.jpg","maybe_new","memory","","0","","false","","","","","","","130","3","old",""
"html-keyboard-response","594","2075421","0.0-5.0-4.0-1.61","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","131","","",""
"memory-trial","595","2077524","0.0-5.0-4.0-0.62","spark_pilot_2","7313","8","11","Female","","false","","","","","1097","./assets/img/canyon/memory/10.jpg","definitely_new","memory","","10","","true","","","","","","","132","4","new",""
"html-keyboard-response","596","2078027","0.0-5.0-4.0-1.62","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","133","","",""
"memory-trial","597","2080317","0.0-5.0-4.0-0.63","spark_pilot_2","7313","8","11","Female","","false","","","","","1284","./assets/img/canyon/memory/29.jpg","maybe_new","memory","","0","","false","","","","","","","134","3","old",""
"html-keyboard-response","598","2080819","0.0-5.0-4.0-1.63","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","135","","",""
"memory-trial","599","2083099","0.0-5.0-4.0-0.64","spark_pilot_2","7313","8","11","Female","","false","","","","","1274","./assets/img/ocean/memory/16.jpg","maybe_old","memory","","0","","false","","","","","","","136","2","new",""
"html-keyboard-response","600","2083601","0.0-5.0-4.0-1.64","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","137","","",""
"memory-trial","601","2086796","0.0-5.0-4.0-0.65","spark_pilot_2","7313","8","11","Female","","false","","","","","2192","./assets/img/canyon/memory/1.jpg","maybe_new","memory","","0","","false","","","","","","","138","3","old",""
"html-keyboard-response","602","2087300","0.0-5.0-4.0-1.65","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","139","","",""
"memory-trial","603","2089656","0.0-5.0-4.0-0.66","spark_pilot_2","7313","8","11","Female","","false","","","","","1350","./assets/img/canyon/memory/21.jpg","definitely_new","memory","","10","","true","","","","","","","140","4","new",""
"html-keyboard-response","604","2090159","0.0-5.0-4.0-1.66","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","141","","",""
"memory-trial","605","2092257","0.0-5.0-4.0-0.67","spark_pilot_2","7313","8","11","Female","","false","","","","","1094","./assets/img/ocean/memory/6.jpg","maybe_old","memory","","10","","true","","","","","","","142","2","old",""
"html-keyboard-response","606","2092762","0.0-5.0-4.0-1.67","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","143","","",""
"memory-trial","607","2095153","0.0-5.0-4.0-0.68","spark_pilot_2","7313","8","11","Female","","false","","","","","1387","./assets/img/canyon/memory/27.jpg","maybe_new","memory","","0","","false","","","","","","","144","3","old",""
"html-keyboard-response","608","2095655","0.0-5.0-4.0-1.68","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","145","","",""
"memory-trial","609","2097609","0.0-5.0-4.0-0.69","spark_pilot_2","7313","8","11","Female","","false","","","","","948","./assets/img/ocean/memory/18.jpg","maybe_old","memory","","0","","false","","","","","","","146","2","new",""
"html-keyboard-response","610","2098113","0.0-5.0-4.0-1.69","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","147","","",""
"memory-trial","611","2100367","0.0-5.0-4.0-0.70","spark_pilot_2","7313","8","11","Female","","false","","","","","1249","./assets/img/canyon/memory/24.jpg","maybe_new","memory","","0","","false","","","","","","","148","3","old",""
"html-keyboard-response","612","2100869","0.0-5.0-4.0-1.70","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","149","","",""
"memory-trial","613","2102865","0.0-5.0-4.0-0.71","spark_pilot_2","7313","8","11","Female","","false","","","","","992","./assets/img/canyon/memory/14.jpg","maybe_new","memory","","10","","true","","","","","","","150","3","new",""
"html-keyboard-response","614","2103367","0.0-5.0-4.0-1.71","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","151","","",""
"memory-trial","615","2106547","0.0-5.0-4.0-0.72","spark_pilot_2","7313","8","11","Female","","false","","","","","2174","./assets/img/ocean/memory/37.jpg","maybe_new","memory","","10","","true","","","","","","","152","3","new",""
"html-keyboard-response","616","2107050","0.0-5.0-4.0-1.72","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","153","","",""
"memory-trial","617","2110646","0.0-5.0-4.0-0.73","spark_pilot_2","7313","8","11","Female","","false","","","","","2593","./assets/img/ocean/memory/20.jpg","definitely_new","memory","","10","","true","","","","","","","154","4","new",""
"html-keyboard-response","618","2111148","0.0-5.0-4.0-1.73","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","155","","",""
"memory-trial","619","2113271","0.0-5.0-4.0-0.74","spark_pilot_2","7313","8","11","Female","","false","","","","","1119","./assets/img/ocean/memory/14.jpg","definitely_new","memory","","0","","false","","","","","","","156","4","old",""
"html-keyboard-response","620","2113774","0.0-5.0-4.0-1.74","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","157","","",""
"memory-trial","621","2116073","0.0-5.0-4.0-0.75","spark_pilot_2","7313","8","11","Female","","false","","","","","1293","./assets/img/ocean/memory/19.jpg","maybe_new","memory","","10","","true","","","","","","","158","3","new",""
"html-keyboard-response","622","2116577","0.0-5.0-4.0-1.75","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","159","","",""
"memory-trial","623","2118356","0.0-5.0-4.0-0.76","spark_pilot_2","7313","8","11","Female","","false","","","","","762","./assets/img/canyon/memory/4.jpg","maybe_old","memory","","10","","true","","","","","","","160","2","old",""
"html-keyboard-response","624","2118858","0.0-5.0-4.0-1.76","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","161","","",""
"memory-trial","625","2121080","0.0-5.0-4.0-0.77","spark_pilot_2","7313","8","11","Female","","false","","","","","1216","./assets/img/ocean/memory/35.jpg","maybe_old","memory","","10","","true","","","","","","","162","2","old",""
"html-keyboard-response","626","2121582","0.0-5.0-4.0-1.77","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","163","","",""
"memory-trial","627","2123621","0.0-5.0-4.0-0.78","spark_pilot_2","7313","8","11","Female","","false","","","","","1034","./assets/img/ocean/memory/23.jpg","definitely_old","memory","","10","","true","","","","","","","164","1","old",""
"html-keyboard-response","628","2124123","0.0-5.0-4.0-1.78","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","165","","",""
"memory-trial","629","2126598","0.0-5.0-4.0-0.79","spark_pilot_2","7313","8","11","Female","","false","","","","","1470","./assets/img/canyon/memory/25.jpg","definitely_old","memory","","0","","false","","","","","","","166","1","new",""
"html-keyboard-response","630","2127101","0.0-5.0-4.0-1.79","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","167","","",""
"memory-trial","631","2129037","0.0-5.0-4.0-0.80","spark_pilot_2","7313","8","11","Female","","false","","","","","931","./assets/img/canyon/memory/19.jpg","maybe_new","memory","","0","","false","","","","","","","168","3","old",""
"html-keyboard-response","632","2129538","0.0-5.0-4.0-1.80","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","169","","",""
"memory-trial","633","2131999","0.0-5.0-4.0-0.81","spark_pilot_2","7313","8","11","Female","","false","","","","","1456","./assets/img/ocean/memory/12.jpg","maybe_old","memory","","0","","false","","","","","","","170","2","new",""
"html-keyboard-response","634","2132500","0.0-5.0-4.0-1.81","spark_pilot_2","7313","8","11","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","171","","",""
"memory-trial","635","2134443","0.0-5.0-4.0-0.82","spark_pilot_2","7313","8","11","Female","","false","","","","","939","./assets/img/ocean/memory/38.jpg","maybe_new","memory","","0","","false","","","","","","","172","3","old",""
